insert into Vendas (idvendas, id_tempo, id_produto, id_loja, id_funcionario, id_metodo_pagamento, quantidade, preco_unitario, valor_venda) values (1, 602, 317, 20, 63, 1, 9, 676.94, 6092.46);
insert into Vendas (idvendas, id_tempo, id_produto, id_loja, id_funcionario, id_metodo_pagamento, quantidade, preco_unitario, valor_venda) values (2065, 648, 45, 56, 200, 1, 1, 582.28, 582.28);
insert into Vendas (idvendas, id_tempo, id_produto, id_loja, id_funcionario, id_metodo_pagamento, quantidade, preco_unitario, valor_venda) values (2066, 38, 54, 57, 201, 3, 9, 218.54, 1966.86);
insert into Vendas (idvendas, id_tempo, id_produto, id_loja, id_funcionario, id_metodo_pagamento, quantidade, preco_unitario, valor_venda) values (2067, 195, 31, 75, 124, 3, 7, 552.07, 3864.49);
insert into Vendas (idvendas, id_tempo, id_produto, id_loja, id_funcionario, id_metodo_pagamento, quantidade, preco_unitario, valor_venda) values (2068, 527, 541, 48, 94, 1, 4, 687.45, 2749.8);
insert into Vendas (idvendas, id_tempo, id_produto, id_loja, id_funcionario, id_metodo_pagamento, quantidade, preco_unitario, valor_venda) values (2069, 737, 953, 77, 23, 1, 7, 34.68, 242.76);
insert into Vendas (idvendas, id_tempo, id_produto, id_loja, id_funcionario, id_metodo_pagamento, quantidade, preco_unitario, valor_venda) values (2070, 701, 643, 34, 56, 1, 6, 203.36, 1220.16);
insert into Vendas (idvendas, id_tempo, id_produto, id_loja, id_funcionario, id_metodo_pagamento, quantidade, preco_unitario, valor_venda) values (2071, 710, 242, 3, 248, 2, 2, 960.41, 1920.82);
insert into Vendas (idvendas, id_tempo, id_produto, id_loja, id_funcionario, id_metodo_pagamento, quantidade, preco_unitario, valor_venda) values (2072, 648, 330, 88, 84, 3, 5, 610.45, 3052.25);
insert into Vendas (idvendas, id_tempo, id_produto, id_loja, id_funcionario, id_metodo_pagamento, quantidade, preco_unitario, valor_venda) values (2073, 289, 349, 47, 168, 3, 7, 852.7, 5968.9);
insert into Vendas (idvendas, id_tempo, id_produto, id_loja, id_funcionario, id_metodo_pagamento, quantidade, preco_unitario, valor_venda) values (2074, 46, 68, 75, 145, 2, 3, 641.24, 1923.72);
insert into Vendas (idvendas, id_tempo, id_produto, id_loja, id_funcionario, id_metodo_pagamento, quantidade, preco_unitario, valor_venda) values (2075, 105, 553, 19, 187, 1, 2, 626.9, 1253.8);
insert into Vendas (idvendas, id_tempo, id_produto, id_loja, id_funcionario, id_metodo_pagamento, quantidade, preco_unitario, valor_venda) values (2076, 650, 813, 92, 54, 1, 6, 758.01, 4548.06);
insert into Vendas (idvendas, id_tempo, id_produto, id_loja, id_funcionario, id_metodo_pagamento, quantidade, preco_unitario, valor_venda) values (2077, 834, 70, 80, 213, 4, 2, 668.7, 1337.4);
insert into Vendas (idvendas, id_tempo, id_produto, id_loja, id_funcionario, id_metodo_pagamento, quantidade, preco_unitario, valor_venda) values (2078, 53, 322, 94, 45, 1, 5, 947.79, 4738.95);
insert into Vendas (idvendas, id_tempo, id_produto, id_loja, id_funcionario, id_metodo_pagamento, quantidade, preco_unitario, valor_venda) values (2079, 735, 628, 93, 111, 4, 8, 966.31, 7730.48);
insert into Vendas (idvendas, id_tempo, id_produto, id_loja, id_funcionario, id_metodo_pagamento, quantidade, preco_unitario, valor_venda) values (2080, 705, 444, 15, 14, 1, 5, 40.9, 204.5);
insert into Vendas (idvendas, id_tempo, id_produto, id_loja, id_funcionario, id_metodo_pagamento, quantidade, preco_unitario, valor_venda) values (2081, 645, 19, 79, 42, 1, 10, 961.42, 9614.2);
insert into Vendas (idvendas, id_tempo, id_produto, id_loja, id_funcionario, id_metodo_pagamento, quantidade, preco_unitario, valor_venda) values (2082, 912, 628, 10, 38, 3, 9, 743.12, 6688.08);
insert into Vendas (idvendas, id_tempo, id_produto, id_loja, id_funcionario, id_metodo_pagamento, quantidade, preco_unitario, valor_venda) values (2083, 331, 77, 56, 80, 3, 10, 968.57, 9685.7);
insert into Vendas (idvendas, id_tempo, id_produto, id_loja, id_funcionario, id_metodo_pagamento, quantidade, preco_unitario, valor_venda) values (2084, 791, 212, 50, 184, 3, 6, 707.77, 4246.62);
insert into Vendas (idvendas, id_tempo, id_produto, id_loja, id_funcionario, id_metodo_pagamento, quantidade, preco_unitario, valor_venda) values (2085, 616, 276, 52, 168, 3, 9, 201.83, 1816.47);
insert into Vendas (idvendas, id_tempo, id_produto, id_loja, id_funcionario, id_metodo_pagamento, quantidade, preco_unitario, valor_venda) values (2086, 73, 181, 73, 13, 4, 3, 658.88, 1976.64);
insert into Vendas (idvendas, id_tempo, id_produto, id_loja, id_funcionario, id_metodo_pagamento, quantidade, preco_unitario, valor_venda) values (2087, 885, 855, 22, 109, 4, 2, 615.02, 1230.04);
insert into Vendas (idvendas, id_tempo, id_produto, id_loja, id_funcionario, id_metodo_pagamento, quantidade, preco_unitario, valor_venda) values (2088, 959, 493, 45, 219, 3, 9, 936.46, 8428.14);
insert into Vendas (idvendas, id_tempo, id_produto, id_loja, id_funcionario, id_metodo_pagamento, quantidade, preco_unitario, valor_venda) values (2089, 874, 91, 60, 143, 4, 5, 990.02, 4950.1);
insert into Vendas (idvendas, id_tempo, id_produto, id_loja, id_funcionario, id_metodo_pagamento, quantidade, preco_unitario, valor_venda) values (2090, 4, 248, 17, 155, 2, 5, 558.11, 2790.55);
insert into Vendas (idvendas, id_tempo, id_produto, id_loja, id_funcionario, id_metodo_pagamento, quantidade, preco_unitario, valor_venda) values (2091, 930, 462, 50, 60, 3, 5, 987.73, 4938.65);
insert into Vendas (idvendas, id_tempo, id_produto, id_loja, id_funcionario, id_metodo_pagamento, quantidade, preco_unitario, valor_venda) values (2092, 325, 694, 40, 144, 3, 2, 119.35, 238.7);
insert into Vendas (idvendas, id_tempo, id_produto, id_loja, id_funcionario, id_metodo_pagamento, quantidade, preco_unitario, valor_venda) values (2093, 580, 635, 3, 159, 4, 7, 555.9, 3891.3);
insert into Vendas (idvendas, id_tempo, id_produto, id_loja, id_funcionario, id_metodo_pagamento, quantidade, preco_unitario, valor_venda) values (2094, 445, 741, 80, 93, 2, 4, 505.86, 2023.44);
insert into Vendas (idvendas, id_tempo, id_produto, id_loja, id_funcionario, id_metodo_pagamento, quantidade, preco_unitario, valor_venda) values (2095, 944, 315, 87, 179, 4, 4, 838.03, 3352.12);
insert into Vendas (idvendas, id_tempo, id_produto, id_loja, id_funcionario, id_metodo_pagamento, quantidade, preco_unitario, valor_venda) values (2096, 84, 445, 42, 200, 1, 10, 218.98, 2189.8);
insert into Vendas (idvendas, id_tempo, id_produto, id_loja, id_funcionario, id_metodo_pagamento, quantidade, preco_unitario, valor_venda) values (2097, 17, 37, 51, 95, 2, 5, 79.49, 397.45);
insert into Vendas (idvendas, id_tempo, id_produto, id_loja, id_funcionario, id_metodo_pagamento, quantidade, preco_unitario, valor_venda) values (2098, 657, 425, 99, 247, 4, 5, 562.86, 2814.3);
insert into Vendas (idvendas, id_tempo, id_produto, id_loja, id_funcionario, id_metodo_pagamento, quantidade, preco_unitario, valor_venda) values (2099, 814, 110, 47, 42, 3, 2, 803.56, 1607.12);
insert into Vendas (idvendas, id_tempo, id_produto, id_loja, id_funcionario, id_metodo_pagamento, quantidade, preco_unitario, valor_venda) values (2100, 99, 762, 25, 2, 2, 8, 975.05, 7800.4);
insert into Vendas (idvendas, id_tempo, id_produto, id_loja, id_funcionario, id_metodo_pagamento, quantidade, preco_unitario, valor_venda) values (2101, 154, 856, 24, 235, 3, 7, 288.12, 2016.84);
insert into Vendas (idvendas, id_tempo, id_produto, id_loja, id_funcionario, id_metodo_pagamento, quantidade, preco_unitario, valor_venda) values (2102, 453, 532, 62, 246, 3, 5, 649.49, 3247.45);
insert into Vendas (idvendas, id_tempo, id_produto, id_loja, id_funcionario, id_metodo_pagamento, quantidade, preco_unitario, valor_venda) values (2103, 295, 666, 99, 21, 1, 2, 965.44, 1930.88);
insert into Vendas (idvendas, id_tempo, id_produto, id_loja, id_funcionario, id_metodo_pagamento, quantidade, preco_unitario, valor_venda) values (2104, 678, 555, 40, 131, 4, 8, 949.43, 7595.44);
insert into Vendas (idvendas, id_tempo, id_produto, id_loja, id_funcionario, id_metodo_pagamento, quantidade, preco_unitario, valor_venda) values (2105, 366, 423, 5, 28, 4, 6, 824.18, 4945.08);
insert into Vendas (idvendas, id_tempo, id_produto, id_loja, id_funcionario, id_metodo_pagamento, quantidade, preco_unitario, valor_venda) values (2106, 819, 19, 78, 182, 1, 5, 237.62, 1188.1);
insert into Vendas (idvendas, id_tempo, id_produto, id_loja, id_funcionario, id_metodo_pagamento, quantidade, preco_unitario, valor_venda) values (2107, 674, 751, 95, 246, 4, 3, 175.12, 525.36);
insert into Vendas (idvendas, id_tempo, id_produto, id_loja, id_funcionario, id_metodo_pagamento, quantidade, preco_unitario, valor_venda) values (2108, 946, 391, 84, 66, 4, 5, 996.2, 4981.0);
insert into Vendas (idvendas, id_tempo, id_produto, id_loja, id_funcionario, id_metodo_pagamento, quantidade, preco_unitario, valor_venda) values (2109, 413, 146, 79, 84, 4, 3, 261.64, 784.92);
insert into Vendas (idvendas, id_tempo, id_produto, id_loja, id_funcionario, id_metodo_pagamento, quantidade, preco_unitario, valor_venda) values (2110, 211, 930, 4, 4, 3, 10, 437.99, 4379.9);
insert into Vendas (idvendas, id_tempo, id_produto, id_loja, id_funcionario, id_metodo_pagamento, quantidade, preco_unitario, valor_venda) values (2111, 964, 381, 92, 166, 1, 5, 132.09, 660.45);
insert into Vendas (idvendas, id_tempo, id_produto, id_loja, id_funcionario, id_metodo_pagamento, quantidade, preco_unitario, valor_venda) values (2112, 507, 633, 58, 116, 1, 10, 787.67, 7876.7);
insert into Vendas (idvendas, id_tempo, id_produto, id_loja, id_funcionario, id_metodo_pagamento, quantidade, preco_unitario, valor_venda) values (2113, 257, 830, 14, 197, 2, 1, 14.66, 14.66);
insert into Vendas (idvendas, id_tempo, id_produto, id_loja, id_funcionario, id_metodo_pagamento, quantidade, preco_unitario, valor_venda) values (2114, 141, 534, 43, 250, 3, 5, 837.65, 4188.25);
insert into Vendas (idvendas, id_tempo, id_produto, id_loja, id_funcionario, id_metodo_pagamento, quantidade, preco_unitario, valor_venda) values (2115, 820, 508, 31, 231, 3, 1, 552.97, 552.97);
insert into Vendas (idvendas, id_tempo, id_produto, id_loja, id_funcionario, id_metodo_pagamento, quantidade, preco_unitario, valor_venda) values (2116, 430, 166, 32, 236, 3, 5, 798.25, 3991.25);
insert into Vendas (idvendas, id_tempo, id_produto, id_loja, id_funcionario, id_metodo_pagamento, quantidade, preco_unitario, valor_venda) values (2117, 136, 476, 54, 197, 4, 1, 692.81, 692.81);
insert into Vendas (idvendas, id_tempo, id_produto, id_loja, id_funcionario, id_metodo_pagamento, quantidade, preco_unitario, valor_venda) values (2118, 422, 607, 6, 178, 2, 4, 570.57, 2282.28);
insert into Vendas (idvendas, id_tempo, id_produto, id_loja, id_funcionario, id_metodo_pagamento, quantidade, preco_unitario, valor_venda) values (2119, 507, 412, 54, 146, 4, 5, 129.82, 649.1);
insert into Vendas (idvendas, id_tempo, id_produto, id_loja, id_funcionario, id_metodo_pagamento, quantidade, preco_unitario, valor_venda) values (2120, 174, 66, 95, 63, 3, 2, 751.65, 1503.3);
insert into Vendas (idvendas, id_tempo, id_produto, id_loja, id_funcionario, id_metodo_pagamento, quantidade, preco_unitario, valor_venda) values (2121, 524, 607, 61, 198, 3, 9, 151.68, 1365.12);
insert into Vendas (idvendas, id_tempo, id_produto, id_loja, id_funcionario, id_metodo_pagamento, quantidade, preco_unitario, valor_venda) values (2122, 950, 880, 47, 250, 4, 9, 841.84, 7576.56);
insert into Vendas (idvendas, id_tempo, id_produto, id_loja, id_funcionario, id_metodo_pagamento, quantidade, preco_unitario, valor_venda) values (2123, 992, 799, 27, 79, 3, 10, 893.49, 8934.9);
insert into Vendas (idvendas, id_tempo, id_produto, id_loja, id_funcionario, id_metodo_pagamento, quantidade, preco_unitario, valor_venda) values (2124, 926, 738, 75, 79, 4, 5, 550.11, 2750.55);
insert into Vendas (idvendas, id_tempo, id_produto, id_loja, id_funcionario, id_metodo_pagamento, quantidade, preco_unitario, valor_venda) values (2125, 432, 897, 67, 219, 1, 9, 430.42, 3873.78);
insert into Vendas (idvendas, id_tempo, id_produto, id_loja, id_funcionario, id_metodo_pagamento, quantidade, preco_unitario, valor_venda) values (2126, 399, 67, 10, 109, 2, 1, 989.63, 989.63);
insert into Vendas (idvendas, id_tempo, id_produto, id_loja, id_funcionario, id_metodo_pagamento, quantidade, preco_unitario, valor_venda) values (2127, 860, 637, 12, 147, 2, 5, 543.15, 2715.75);
insert into Vendas (idvendas, id_tempo, id_produto, id_loja, id_funcionario, id_metodo_pagamento, quantidade, preco_unitario, valor_venda) values (2128, 512, 51, 88, 20, 3, 6, 188.28, 1129.68);
insert into Vendas (idvendas, id_tempo, id_produto, id_loja, id_funcionario, id_metodo_pagamento, quantidade, preco_unitario, valor_venda) values (2129, 318, 205, 99, 161, 2, 10, 729.7, 7297.0);
insert into Vendas (idvendas, id_tempo, id_produto, id_loja, id_funcionario, id_metodo_pagamento, quantidade, preco_unitario, valor_venda) values (2130, 593, 995, 59, 78, 2, 7, 81.89, 573.23);
insert into Vendas (idvendas, id_tempo, id_produto, id_loja, id_funcionario, id_metodo_pagamento, quantidade, preco_unitario, valor_venda) values (2131, 962, 505, 62, 152, 3, 4, 372.29, 1489.16);
insert into Vendas (idvendas, id_tempo, id_produto, id_loja, id_funcionario, id_metodo_pagamento, quantidade, preco_unitario, valor_venda) values (2132, 506, 222, 34, 249, 1, 9, 739.19, 6652.71);
insert into Vendas (idvendas, id_tempo, id_produto, id_loja, id_funcionario, id_metodo_pagamento, quantidade, preco_unitario, valor_venda) values (2133, 285, 803, 46, 242, 1, 3, 778.77, 2336.31);
insert into Vendas (idvendas, id_tempo, id_produto, id_loja, id_funcionario, id_metodo_pagamento, quantidade, preco_unitario, valor_venda) values (2134, 342, 371, 10, 201, 1, 6, 544.35, 3266.1);
insert into Vendas (idvendas, id_tempo, id_produto, id_loja, id_funcionario, id_metodo_pagamento, quantidade, preco_unitario, valor_venda) values (2135, 498, 742, 29, 232, 1, 9, 871.32, 7841.88);
insert into Vendas (idvendas, id_tempo, id_produto, id_loja, id_funcionario, id_metodo_pagamento, quantidade, preco_unitario, valor_venda) values (2136, 818, 828, 35, 190, 2, 6, 271.98, 1631.88);
insert into Vendas (idvendas, id_tempo, id_produto, id_loja, id_funcionario, id_metodo_pagamento, quantidade, preco_unitario, valor_venda) values (2137, 986, 843, 6, 149, 2, 7, 389.7, 2727.9);
insert into Vendas (idvendas, id_tempo, id_produto, id_loja, id_funcionario, id_metodo_pagamento, quantidade, preco_unitario, valor_venda) values (2138, 576, 439, 1, 34, 1, 2, 215.19, 430.38);
insert into Vendas (idvendas, id_tempo, id_produto, id_loja, id_funcionario, id_metodo_pagamento, quantidade, preco_unitario, valor_venda) values (2139, 281, 194, 38, 20, 1, 9, 653.48, 5881.32);
insert into Vendas (idvendas, id_tempo, id_produto, id_loja, id_funcionario, id_metodo_pagamento, quantidade, preco_unitario, valor_venda) values (2140, 889, 802, 13, 111, 4, 3, 518.1, 1554.3);
insert into Vendas (idvendas, id_tempo, id_produto, id_loja, id_funcionario, id_metodo_pagamento, quantidade, preco_unitario, valor_venda) values (2141, 37, 585, 24, 81, 2, 6, 747.73, 4486.38);
insert into Vendas (idvendas, id_tempo, id_produto, id_loja, id_funcionario, id_metodo_pagamento, quantidade, preco_unitario, valor_venda) values (2142, 828, 628, 20, 120, 3, 8, 586.0, 4688.0);
insert into Vendas (idvendas, id_tempo, id_produto, id_loja, id_funcionario, id_metodo_pagamento, quantidade, preco_unitario, valor_venda) values (2143, 431, 667, 41, 194, 1, 2, 766.96, 1533.92);
insert into Vendas (idvendas, id_tempo, id_produto, id_loja, id_funcionario, id_metodo_pagamento, quantidade, preco_unitario, valor_venda) values (2144, 620, 434, 7, 182, 4, 9, 891.6, 8024.4);
insert into Vendas (idvendas, id_tempo, id_produto, id_loja, id_funcionario, id_metodo_pagamento, quantidade, preco_unitario, valor_venda) values (2145, 464, 76, 72, 161, 4, 9, 115.82, 1042.38);
insert into Vendas (idvendas, id_tempo, id_produto, id_loja, id_funcionario, id_metodo_pagamento, quantidade, preco_unitario, valor_venda) values (2146, 29, 478, 36, 152, 1, 7, 897.88, 6285.16);
insert into Vendas (idvendas, id_tempo, id_produto, id_loja, id_funcionario, id_metodo_pagamento, quantidade, preco_unitario, valor_venda) values (2147, 829, 817, 13, 248, 1, 1, 67.26, 67.26);
insert into Vendas (idvendas, id_tempo, id_produto, id_loja, id_funcionario, id_metodo_pagamento, quantidade, preco_unitario, valor_venda) values (2148, 717, 8, 4, 90, 3, 10, 910.0, 9100.0);
insert into Vendas (idvendas, id_tempo, id_produto, id_loja, id_funcionario, id_metodo_pagamento, quantidade, preco_unitario, valor_venda) values (2149, 654, 296, 33, 87, 2, 1, 143.55, 143.55);
insert into Vendas (idvendas, id_tempo, id_produto, id_loja, id_funcionario, id_metodo_pagamento, quantidade, preco_unitario, valor_venda) values (2150, 415, 574, 56, 111, 2, 6, 938.97, 5633.82);
insert into Vendas (idvendas, id_tempo, id_produto, id_loja, id_funcionario, id_metodo_pagamento, quantidade, preco_unitario, valor_venda) values (2151, 731, 688, 71, 83, 3, 9, 134.02, 1206.18);
insert into Vendas (idvendas, id_tempo, id_produto, id_loja, id_funcionario, id_metodo_pagamento, quantidade, preco_unitario, valor_venda) values (2152, 993, 21, 16, 187, 3, 3, 199.25, 597.75);
insert into Vendas (idvendas, id_tempo, id_produto, id_loja, id_funcionario, id_metodo_pagamento, quantidade, preco_unitario, valor_venda) values (2153, 68, 173, 21, 244, 2, 5, 756.57, 3782.85);
insert into Vendas (idvendas, id_tempo, id_produto, id_loja, id_funcionario, id_metodo_pagamento, quantidade, preco_unitario, valor_venda) values (2154, 697, 764, 74, 165, 3, 7, 497.33, 3481.31);
insert into Vendas (idvendas, id_tempo, id_produto, id_loja, id_funcionario, id_metodo_pagamento, quantidade, preco_unitario, valor_venda) values (2155, 414, 543, 35, 43, 4, 5, 284.63, 1423.15);
insert into Vendas (idvendas, id_tempo, id_produto, id_loja, id_funcionario, id_metodo_pagamento, quantidade, preco_unitario, valor_venda) values (2156, 746, 585, 56, 226, 4, 1, 95.45, 95.45);
insert into Vendas (idvendas, id_tempo, id_produto, id_loja, id_funcionario, id_metodo_pagamento, quantidade, preco_unitario, valor_venda) values (2157, 231, 917, 76, 175, 2, 4, 260.74, 1042.96);
